# n ord_us dc_us
2 1.080 0.710
4 2.105 2.073
8 12.589 11.391
16 157.750 51.375
32 477.020 490.929
64 3888.364 4253.889
128 11299.187 5999.960
256 43122.526 46940.799
512 385465.676 376554.766
1024 4096858.687 2997285.479
2048 37828254.390 24031957.610
4096 1320648492.872 340538590.393
